Pubmed_id	Target gene_species_scientific	Target gene_name	Target gene_Refseq_acc	Target site_number	miRNA_species	miRNA_mature_ID	miRNA_regulation	Reporter_target gene/region	Reporter link element	Test_method_inter	Target gene mRNA_level	Original description	Mutation_target region	Post mutation_method	Original description_mutation_region	Target site_position	miRNA_regulation_site	Reporter_target site	Reporter link element	Test_method_inter_site	Original description_inter_site	Mutation_target site	Post mutation_method_site	Original description_mutation_site	Additional note
19454767	Mus musculus	Dlx5	NM_010056.2	1	Mus musculus	mmu-miR-200a	overexpression by miRNA mimics tranfection	luciferase	{3'UTR}	{Western blot}	{unchanged}	{The levels of Dlx5 mRNA in cells transfected with miR-141 or -200a were  unchanged compared with BMP-2-stimulated cells examined by qRT-PCR using a real time-PCR (Fig. 4D, panel i) and semiquantitative RT-PCR (Fig. 4D, panel iii).}		{yes}		1094	{overexpression by mature miRNA transfection}		{3'UTR}	{Luciferase activity assay}	{However, transfection with either miR-141 or -200a reduced the expression levels of Dlx5 and Osx to almost the same levels, as those in the control cells without BMP-2 stimulation at the indicated times (Fig. 4C).}	{Luciferase activity assay}	{Luciferase activity assay}	{The levels of luciferase activity in pGL3-Dlx5/miR-141 and -200a sensor-B or -D, which contain the 1072–1091 region of the 3 -UTR of Dlx5, were lower than those in the nonspecific control sensor vector (Fig. 5B).Onthe other hand, the levels of luciferase activity in pGL3-Dlx5/miR-141 and -200a sensor-A or -C, which lacks the 1072–1091 region of the 3 -UTR of Dlx5, were unchanged compared with those in the nonspecific control sensor vector (p   0.1). We further attempted to confirm these observations by using three different mutants of pGL3-Dlx5/miR-141 and -200a sensor-B. The levels of luciferase activity in cells transfected with the pGL3-Dlx5/miR-141 and -200a sensor-B (wild type) were significantly reduced, although in cells transfected with the mutants of seed region (Fig. 5C) the decrease in luciferase activities was canceled (Fig. 5D).}	
19441017	Homo sapiens	E2F3	NM_001949	1	Homo sapiens	hsa-miR-195	overexpression	luciferase	{3'UTR}	{Western blot}	{unchanged}	{miR-195 overexpression caused a reduced mRNA level in CDK6 but not in cyclin D1 and E2F3.}		{yes}		4223	{overexpression}		{3'UTR}	{Luciferase activity assay}	{Transfection of miR-195 induced an obvious decrease in all three proteins in both MHCC-97L and U-2OS cells, and in CDK6 and E2F3 in HCT-116.}	{Luciferase activity assay}	{Luciferase activity assay}	{Coexpression of pc3-miR-195 significantly suppressed firefly luciferase activity of the reporter with wildtype 3  UTR but not that of the mutant reporter (Fig.4A).}	
19441017	Homo sapiens	CCND1	NM_053056.2	2	Homo sapiens	hsa-miR-195	overexpression	luciferase	{3'UTR}	{Western blot}	{unchanged}	{miR-195 overexpression caused a reduced mRNA level in CDK6 but not in cyclin D1 and E2F3.}		{yes}		3137	{overexpression}		{3'UTR}	{Luciferase activity assay}	{Transfection of miR-195 induced an obvious decrease in all three proteins in both MHCC-97L and U-2OS cells, and in CDK6 and E2F3 in HCT-116.}	{Luciferase activity assay}	{Luciferase activity assay}	{Coexpression of pc3-miR-195 significantly suppressed firefly luciferase activity of the reporter with wildtype 3  UTR but not that of the mutant reporter (Fig.4A).}	
19441017	Homo sapiens	CCND1	NM_053056.2	1	Homo sapiens	hsa-miR-195	overexpression	luciferase	{3'UTR}	{Western blot}	{unchanged}	{miR-195 overexpression caused a reduced mRNA level in CDK6 but not in cyclin D1 and E2F3.}		{yes}		3064	{overexpression}		{3'UTR}	{Luciferase activity assay}	{Transfection of miR-195 induced an obvious decrease in all three proteins in both MHCC-97L and U-2OS cells, and in CDK6 and E2F3 in HCT-116.}	{Luciferase activity assay}	{Luciferase activity assay}	{Coexpression of pc3-miR-195 significantly suppressed firefly luciferase activity of the reporter with wildtype 3  UTR but not that of the mutant reporter (Fig.4A).}	
19441017	Homo sapiens	CDK6	NM_001259	1	Homo sapiens	hsa-miR-195	overexpression	luciferase	{3'UTR}	{Western blot}	{changed}	{miR-195 overexpression caused a reduced mRNA level in CDK6 but not in cyclin D1 and E2F3.}		{yes}		1681	{overexpression}		{3'UTR}	{Luciferase activity assay}	{Transfection of miR-195 induced an obvious decrease in all three proteins in both MHCC-97L and U-2OS cells, and in CDK6 and E2F3 in HCT-116.}	{Luciferase activity assay}	{Luciferase activity assay}	{Coexpression of pc3-miR-195 significantly suppressed firefly luciferase activity of the reporter with wildtype 3  UTR but not that of the mutant reporter (Fig.4A).}	
19441017	Homo sapiens	CDK6	NM_001259	2	Homo sapiens	hsa-miR-195	overexpression	luciferase	{3'UTR}	{Western blot}	{changed}	{miR-195 overexpression caused a reduced mRNA level in CDK6 but not in cyclin D1 and E2F3.}		{yes}		1710	{overexpression}		{3'UTR}	{Luciferase activity assay}	{Transfection of miR-195 induced an obvious decrease in all three proteins in both MHCC-97L and U-2OS cells, and in CDK6 and E2F3 in HCT-116.}	{Luciferase activity assay}	{Luciferase activity assay}	{Coexpression of pc3-miR-195 significantly suppressed firefly luciferase activity of the reporter with wildtype 3  UTR but not that of the mutant reporter (Fig.4A).}	
19440384	Homo sapiens	GCA	NM_012198	NA	Homo sapiens	hsa-miR-27a	NA	NA	NA		{changed}	{In a contrary, both RT-PCR-based study and immunohistochemistrybased analysis of gene expression demonstrated that GCA mRNA is present in hMSC and regulated by miR-489 and -27a (Fig. 4).}				NA			NA	NA			NA		
19440384	Homo sapiens	GCA	NM_012198	NA	Homo sapiens	hsa-miR-489	NA	NA	NA		{changed}	{In a contrary, both RT-PCR-based study and immunohistochemistrybased analysis of gene expression demonstrated that GCA mRNA is present in hMSC and regulated by miR-489 and -27a (Fig. 4).}				NA			NA	NA			NA		
19440384	Homo sapiens	PEX7	NM_000288.3	NA	Homo sapiens	hsa-miR-27a	NA	NA	NA		{changed}	{"RT-PCR-based study of gene expression demonstrated that both CHRD and PEX7 mRNA are present inhMSC but only PEX7 is regulated by miR-489 and -27a (Fig. S6a)."}				NA			NA	NA			NA		
19440384	Homo sapiens	PEX7	NM_000288.3	NA	Homo sapiens	hsa-miR-489	NA	NA	NA		{changed}	{"RT-PCR-based study of gene expression demonstrated that both CHRD and PEX7 mRNA are present inhMSC but only PEX7 is regulated by miR-489 and -27a (Fig. S6a)."}				NA			NA	NA			NA		
19438724	Homo sapiens	BIM	NM_138621.3	1	Homo sapiens	hsa-miR-221	overexpression	luciferase	{3'UTR}		{changed}	{Overexpression of either miR-221 or miR-222 resulted in significant (P < 0.05)significant effect on the Bax mRNA level .}		{yes}		4944			{3'UTR}	{Luciferase activity assay}		{Luciferase activity assay}	{Luciferase activity assay}	{Co-expression of either miR-221 or miR-222 significantly (P < 0.05) suppressed the reporter activity compared to the control (Fig. 5C, wt). Mutations introduced into the predicted binding site almost eliminated this suppression.}	
19438724	Homo sapiens	BIM	NM_138621.3	1	Homo sapiens	hsa-miR-222	overexpression	luciferase	{3'UTR}		{changed}	{Overexpression of either miR-221 or miR-222 resulted in significant (P < 0.05)significant effect on the Bax mRNA level .}		{yes}		4944			{3'UTR}	{Luciferase activity assay}		{Luciferase activity assay}	{Luciferase activity assay}	{Co-expression of either miR-221 or miR-222 significantly (P < 0.05) suppressed the reporter activity compared to the control (Fig. 5C, wt). Mutations introduced into the predicted binding site almost eliminated this suppression.}	
19435910	Homo sapiens	CDK6	NM_001259	1	Homo sapiens	hsa-miR-124a				{Western blot}	{changed}	{"ALL-derived TOM-1 and NALM-20 cells nucleofected with pre-miR-124a showed an increase in expression of hsa-miR-124a (Fig. 2A) and a decrease in CDK6 mRNA and CDK6 and phosphorylated retinoblastoma (Rb-P) protein (Fig. 3B) levels in comparison with cells transfected with pre-miRscr ambledcontrol or empty vector."}				3048	{overexpression by miRNA precursor transfection}				{"ALL-derived TOM-1 and NALM-20 cells nucleofected with pre-miR-124a showed an increase in expression of hsa-miR-124a (Fig. 2A) and a decrease in CDK6 mRNA and CDK6 and phosphorylated retinoblastoma (Rb-P) protein (Fig. 3B) levels in comparison with cells transfected with pre-miRscr ambledcontrol or empty vector."}				
19422085	Homo sapiens	CDKN1A	NM_078467	NA	Homo sapiens	hsa-miR-93	NA	NA	NA	{Western blot}	{changed}	{qRTPCRs showed that p21 mRNA expression was diminished approximately 30% by the miR-93 mimic and 40% by the miR-106b mimic, vs. 94% by the control p21-siRNA (Figure 7A).}				NA	{overexpression by miRNA mimics tranfection}		NA	NA	{Western blotting revealed that p21 protein expression was sharply reduced by miR-93 and miR-106b mimics.}		NA		
19422085	Homo sapiens	CDKN1A	NM_078467	NA	Homo sapiens	hsa-miR-106b	NA	NA	NA	{Western blot}	{changed}	{qRTPCRs showed that p21 mRNA expression was diminished approximately 30% by the miR-93 mimic and 40% by the miR-106b mimic, vs. 94% by the control p21-siRNA (Figure 7A).}				NA	{overexpression by miRNA mimics tranfection}		NA	NA	{Western blotting revealed that p21 protein expression was sharply reduced by miR-93 and miR-106b mimics.}		NA		
19422085	Homo sapiens	BIM	NM_138621.3	NA	Homo sapiens	hsa-miR-25	NA	NA	NA	{Western blot}	{unchanged}	{Bim mRNA expression did not change following transfection of a miR-25 mimic.}				NA	{overexpression by miRNA mimics tranfection}		NA	NA	{Western blotting revealed that the expression of both Bim isoforms was reduced by a miR-25 mimic and increased by a miR-25 inhibitor (Figures 6A and 6B).}		NA		
19416898	Mus musculus	Slc12a2	NM_009194	NA	Mus musculus	mmu-miR-15a	NA	NA	NA		{changed}	{miR-15a can reduce the translation of Slc12a2, Cldn12, and Bdnf mRNAs when each is coexpressed with this miRNA.}				NA			NA	NA			NA		
19416898	Mus musculus	Cldn12	NM_022890	NA	Mus musculus	mmu-miR-15a	NA	NA	NA		{changed}	{miR-15a can reduce the translation of Slc12a2, Cldn12, and Bdnf mRNAs when each is coexpressed with this miRNA.}				NA			NA	NA			NA		
19416898	Mus musculus	Bdnf	NM_007540	NA	Mus musculus	mmu-miR-15a	NA	NA	NA		{changed}	{miR-15a can reduce the translation of Slc12a2, Cldn12, and Bdnf mRNAs when each is coexpressed with this miRNA.}				NA			NA	NA			NA		
19408243	Homo sapiens	FOXP3	NM_014009.3	1	Homo sapiens	hsa-mir-31	overexpression by miRNA mimics tranfection	luciferase	{3'UTR}	{Western blot}	{changed}	{In addition, the level of FOXP3 was twofold lower in lenti-miR-31 transduced cells compared with lenti-miR-ctrl and non-transduced cells.}		{yes}		1616	{overexpression by miRNA mimics tranfection}		{3'UTR}	{Luciferase activity assay}	{Figure 5B shows that FOXP3 protein level was significantly reduced in lenti-miR-31 transduced cells compared with lenti-miR-ctrl and non transduced cells.}	{Luciferase activity assay}	{Luciferase activity assay}	{"Furthermore, co-transfection of HeLa cells with psiCHECK-UTRwt and miR-31 showed a significant decrease (48%) in reporter luciferase activitycompared with psiCHECK-UTRwt alone (Fig. 6A), while psiCHECK-UTRwt activity was not affected by co-transfection with miR-Ctrl."}	
19404929	Homo sapiens	CDK2	NM_001798.3	NA	Homo sapiens	hsa-miR-124a	NA	NA	NA	{Western blot}				{yes}		NA	{overexpression by miRNA precursor transfection}		NA	NA	{we found that overexpression of miR-124a substantially suppressed the expression of CDK-2 in both cell types (Figure 4C).}	{Luciferase activity assay}	NA	{As shown in Figure 4D, miR-124a selectively suppressed the luciferase activity driven by the wild-type 3 -UTR, but not the mutant form.}	
19404929	Homo sapiens	MCP1	NM_002982.3	NA	Homo sapiens	hsa-miR-124a	NA	NA	NA	{enzyme-linked immunosorbent assay}				{yes}		NA	{overexpression by miRNA precursor transfection}		NA	NA	{In contrast, MCP-1 and angiogenin levels were significantly decreased in the presence of miR-124a overexpression.}	{Luciferase activity assay}	NA	{Subsequent luciferase assays revealed that miR-124a specifically suppressed the luciferase activity driven by the 3 '-UTR of MCP-1 mRNA (Figure 5B).}	
19398721	Homo sapiens	WNT1	NM_005430.3	NA	Homo sapiens	hsa-miR-34a	NA	NA	NA					{yes}		NA			NA	NA		{Luciferase activity assay}	NA	{In the case of the WNT1 3 -UTR vector, miR-34a and let-7e, individually or in combination, but not the negative nontargeting miRNA, suppressed the luciferase activity by approximately 30% to 50% (Figure 4B).}	
19398721	Homo sapiens	WNT1	NM_005430.3	NA	Homo sapiens	hsa-let-7e	NA	NA	NA					{yes}		NA			NA	NA		{Luciferase activity assay}	NA	{In the case of the WNT1 3 -UTR vector, miR-34a and let-7e, individually or in combination, but not the negative nontargeting miRNA, suppressed the luciferase activity by approximately 30% to 50% (Figure 4B).}	
19398721	Homo sapiens	JAG1	NM_000214.2	NA	Homo sapiens	hsa-miR-21	NA	NA	NA					{yes}		NA			NA	NA		{Luciferase activity assay}	NA	{In the JAG1 3 '-UTR vector, both miR-21 and miR-34a, alone or in combination, suppressed luciferase activity by a modest but significant amount compared with the negative nontargeting miRNA.}	
19390056	Homo sapiens	BMPR2	NM_001204	2	Homo sapiens	hsa-miR-17	overexpression by miRNA precursor transfection	luciferase	{3'UTR}	{Western blot}	{changed}	{The corresponding levels of mRNA were also significantly reduced.}				5794	{overexpression by miRNA precursor transfection}		{3'UTR}	{Luciferase activity assay}	{The overexpression of the miR-17/92 cluster resulted in a significant decrease of BMPR2 on the protein level as analyzed by Western blot.}				
19390056	Homo sapiens	BMPR2	NM_001204	1	Homo sapiens	hsa-miR-17	overexpression by miRNA precursor transfection	luciferase	{3'UTR}	{Western blot}	{changed}	{The corresponding levels of mRNA were also significantly reduced.}				4477	{overexpression by miRNA precursor transfection}		{3'UTR}	{Luciferase activity assay}	{The overexpression of the miR-17/92 cluster resulted in a significant decrease of BMPR2 on the protein level as analyzed by Western blot.}				
19390056	Homo sapiens	BMPRII	NM_001204.6	1	Homo sapiens	hsa-miR-20a	overexpression by miRNA precursor transfection	luciferase	{3'UTR}	{Western blot}	{changed}	{The corresponding levels of mRNA were also significantly reduced.}				4477	{overexpression by miRNA precursor transfection}		{3'UTR}	{Luciferase activity assay}	{The overexpression of the miR-17/92 cluster resulted in a significant decrease of BMPR2 on the protein level as analyzed by Western blot.}				
19390056	Homo sapiens	BMPRII	NM_001204.6	2	Homo sapiens	hsa-miR-20a	overexpression by miRNA precursor transfection	luciferase	{3'UTR}	{Western blot}	{changed}	{The corresponding levels of mRNA were also significantly reduced.}				5794	{overexpression by miRNA precursor transfection}		{3'UTR}	{Luciferase activity assay}	{The overexpression of the miR-17/92 cluster resulted in a significant decrease of BMPR2 on the protein level as analyzed by Western blot.}				
19390056	Homo sapiens	BMPRII	NM_001204.6	2	Homo sapiens	hsa-miR-19a	overexpression by miRNA precursor transfection	luciferase	{3'UTR}	{Western blot}	{changed}	{The corresponding levels of mRNA were also significantly reduced.}				4914	{overexpression by miRNA precursor transfection}		{3'UTR}	{Luciferase activity assay}	{The overexpression of the miR-17/92 cluster resulted in a significant decrease of BMPR2 on the protein level as analyzed by Western blot.}				
19390056	Homo sapiens	BMPRII	NM_001204.6	1	Homo sapiens	hsa-miR-19a	overexpression by miRNA precursor transfection	luciferase	{3'UTR}	{Western blot}	{changed}	{The corresponding levels of mRNA were also significantly reduced.}				4474	{overexpression by miRNA precursor transfection}		{3'UTR}	{Luciferase activity assay}	{The overexpression of the miR-17/92 cluster resulted in a significant decrease of BMPR2 on the protein level as analyzed by Western blot.}				
19390056	Homo sapiens	BMPRII	NM_001204.6	1	Homo sapiens	hsa-miR-92a	overexpression by miRNA precursor transfection	luciferase	{3'UTR}	{Western blot}	{changed}	{The corresponding levels of mRNA were also significantly reduced.}				4780	{overexpression by miRNA precursor transfection}		{3'UTR}	{Luciferase activity assay}	{The overexpression of the miR-17/92 cluster resulted in a significant decrease of BMPR2 on the protein level as analyzed by Western blot.}				
19386588	Homo sapiens	SPI1	NM_003120.2	1	Homo sapiens	hsa-miR-155	overexpression	luciferase	{3'UTR}	{Western blot}				{yes}		1089	{endogenous}		{3'UTR}	{Luciferase activity assay}	{During DC maturation, after LPS stimulation, there is a correlation between the increase in miR-155 levels and the decrease in PU.1 (Fig. 1).}	{Luciferase activity assay}	{Luciferase activity assay}	{It was found that co-transfection of the plasmid expressing miR-155 reduced the activity of the wild type 3 -UTR of the PU.1 reporter by  85%. The reporters that did not contain the seeding sequence for miR-155, both control and mutant exhibited no significant reduction in their Renilla luciferase activity, when co-transfected with the miR-155 expressing vector (Fig. 2A).}	
19386261	Homo sapiens	LEFTY1	NM_020997.2	1	Homo sapiens	hsa-miR-302a	overexpression	luciferase	{3'UTR}					{yes}		1425			{3'UTR}	{Luciferase activity assay}		{Luciferase activity assay}	{Luciferase activity assay}	{Lefties wild-type 3'UTRs (Lefty1-WT and Lefty2-WT) were specifically repressed by a synthetic miR-302, whereas this negative effect was absent when reporters lacking the seed-complementary sequence (Lefty1-Mut and Lefty2-Mut) were used (Figure 2C).}	
19386261	Homo sapiens	LEFTY2	NM_003240.3	1	Homo sapiens	hsa-miR-302a	overexpression	luciferase	{3'UTR}					{yes}		1521			{3'UTR}	{Luciferase activity assay}		{Luciferase activity assay}	{Luciferase activity assay}	{Lefties wild-type 3'UTRs (Lefty1-WT and Lefty2-WT) were specifically repressed by a synthetic miR-302, whereas this negative effect was absent when reporters lacking the seed-complementary sequence (Lefty1-Mut and Lefty2-Mut) were used (Figure 2C).}	
